id,question_number,topic,question_text,exam_year,exam_month,exam_number
1947,"22","Reglamento (RIPA)","De conformidad con la regla 28 del RIPA, “Buques de propulsión mecánica restringidos por su calado”, todo buque de propulsión mecánica restringido por su calado podrá exhibir en el lugar más visible:","2024","04","03"
1948,"23","Reglamento (RIPA)","De conformidad con la Regla 23 del RIPA, “Buques de propulsión mecánica en navegación”, ¿cuándo es obligatorio exhibir una luz amarilla de centelleos todo horizonte?","2024","04","03"
1949,"24","Reglamento (RIPA)","Según la Regla 34.d del RIPA, “Señales de maniobra y advertencia”, cuando varios buques a la vista unos de otros se aproximen, y por cualquier causa alguno de ellos no entienda las acciones o intenciones del otro o tenga dudas sobre si el otro está efectuando la maniobra adecuada para evitar el abordaje, el buque en duda indicará inmediatamente esa duda emitiendo por lo menos:","2024","04","03"
1950,"25","Reglamento (RIPA)","Navegando a vela cerca de la Isla de Sálvora, nos vemos envueltos en una posible situación de riesgo de abordaje al aproximarse una motora con una demora fija hacia nuestra embarcación. Conforme a la Regla 8 del RIPA, “Maniobras para evitar el abordaje”, deberemos:","2024","04","03"
1951,"26","Reglamento (RIPA)","Según el Anexo IV del RIPA, “Señales de peligro”, ¿cómo podremos indicar peligro o necesidad de ayuda mediante un aparato de señales de niebla?","2024","04","03"
1952,"27","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, un “buque dedicado a la pesca” significa todo buque que esté pescando:","2024","04","03"
1953,"28","Maniobra y navegación","¿Qué significa “libre a sotavento”?","2024","04","03"
1954,"29","Maniobra y navegación","Para evitar que la roda de la embarcación adyacente golpee el motor fueraborda de nuestra embarcación, ¿cuál de los siguientes ajustes deberemos realizar estando amarrados por el costado de estribor al muelle?","2024","04","03"
1955,"30","Emergencias en la mar","En caso de que se produzca una hemorragia nasal (epistaxis), ¿qué se debe hacer en un primer momento para detener el sangrado?","2024","04","03"
1956,"31","Emergencias en la mar","En el caso de que se vea obligado a abandonar una embarcación, ¿cuál de las siguientes medidas NO debe tomar?","2024","04","03"
1957,"32","Emergencias en la mar","Una vez se ha producido una varada involuntaria ¿cuál de las siguientes afirmaciones es INCORRECTA en relación con los factores que influyen a la hora de liberar la embarcación?","2024","04","03"
1958,"33","Meteorología","¿Qué es el viento real?","2024","04","03"
1959,"34","Meteorología","¿Qué parámetro mide el barómetro aneroide?","2024","04","03"
1960,"35","Meteorología","¿Cuál es el movimiento general del viento en una borrasca en el hemisferio norte?","2024","04","03"
1961,"36","Meteorología","Se denomina “Fetch” a:","2024","04","03"
1962,"37","Teoría de la navegación","La distancia vertical medida entre una bajamar y una pleamar dadas se define como:","2024","04","03"
1963,"38","Teoría de la navegación","En relación con la forma de medir el rumbo denominada cuadrantal, indique la respuesta CORRECTA.","2024","04","03"
1964,"39","Teoría de la navegación","¿Cómo se debe medir una distancia entre dos puntos en la carta náutica?","2024","04","03"
1965,"40","Teoría de la navegación","El aparato que, colocado sobre un compás magnético, se usa para tomar una demora recibe el nombre de:","2024","04","03"
1966,"41","Teoría de la navegación","El ángulo comprendido entre el Norte magnético y el Norte geográfico en un punto específico de la Tierra se denomina:","2024","04","03"
1967,"42","Carta de navegación","A Hrb: 08:00, navegando con rumbo de aguja= 355° y un desvío= 3°(-), se toman simultáneamente las siguientes demoras: Demora de aguja a Punta Almina= 299° y Demora de aguja a Ras Aswad (Cabo Negro) = 198°. Una vez situados se da rumbo al Faro de Punta Carnero con un desvío de aguja de 4°(-) y una velocidad de máquinas de 4 nudos. Calcular el rumbo de aguja al Faro de Punta Carnero y la Hrb cuando nos encontremos al través del Faro de Punta Europa. Supóngase que en el momento de la navegación la declinación magnética en toda la zona es de 5°E.","2024","04","03"
1968,"43","Carta de navegación","Dada la situación de salida l= 35º45'N; L= 005º14' W, la Hrb= 15:00 h, la velocidad de la embarcación 5 nudos y el rumbo de aguja 355º. Ct=+5º. Se pide calcular la situación de estima a Hrb= 16:30 h.","2024","04","03"
1969,"44","Carta de navegación","Nos encontramos navegando con velocidad de máquinas 6 nudos, y a Hrb = 09:30 situados en posición 35°47,0´N; 006°12,0´W damos rumbo a un punto “p” de coordenadas: 35°58,0´N; 005°55,0W; puestos a rumbo el desvío es de 3°(-). Cuando Cabo Espartel nos demora por el 116° de aguja, damos rumbo para pasar a 3 millas al Norte verdadero de Punta Malabata, manteniendo la misma velocidad de máquinas. Se pide calcular la posición de nuestra embarcación a Hrb=12:30, sabiendo que la declinación magnética para todo el ejercicio es 3°W.","2024","04","03"
1970,"45","Carta de navegación","Hallar la sonda en el momento de la segunda bajamar, el día 04 de abril de 2024, en Algeciras con una presión atmosférica de 996 mb y una sonda en la carta de 7,2 metros.","2024","04","03"
1971,"1","Nomenclatura náutica","¿Cómo se denomina al elemento estructural que va de popa a proa por la parte inferior del barco y en que se asienta todo su armazón?","2024","04","04"
1972,"2","Nomenclatura náutica","Al poner el ancla a la pendura pretendemos que:","2024","04","04"
1973,"3","Nomenclatura náutica","El francobordo es:","2024","04","04"
1974,"4","Nomenclatura náutica","Indique cuál de las siguientes afirmaciones es CORRECTA.","2024","04","04"
1975,"5","Elementos de amarre y fondeo","El nudo utilizado para formar una gaza no corrediza para encapillar un cabo se denomina:","2024","04","04"
1976,"6","Elementos de amarre y fondeo","En relación con el fondeo, ¿cuál de las siguientes afirmaciones es INCORRECTA?","2024","04","04"
1977,"7","Seguridad","En relación con los pararrayos como elemento de protección de las tormentas eléctricas, señale la afirmación INCORRECTA.","2024","04","04"
1978,"8","Seguridad","¿Cuál de las siguientes NO es una forma adecuada de contactar con Salvamento Marítimo?","2024","04","04"
1979,"9","Seguridad","Antes de hacerse a la mar es indispensable comprobar:","2024","04","04"
1980,"10","Seguridad","¿Cuál de los siguientes elementos NO se considera material de seguridad en la mar?","2024","04","04"
1981,"11","Legislación","¿Cuándo deberán asegurar la responsabilidad civil o acreditar, en su caso, la existencia de un seguro, los navieros o propietarios de embarcaciones extranjeras de recreo que naveguen por el mar territorial español y por sus aguas marítimas interiores?","2024","04","04"
1982,"12","Legislación","Las embarcaciones de recreo con marcado CE de eslora igual o inferior a 12 metros que se acojan al régimen de inscripción regulado en el artículo 8 del Real Decreto 1435/2010, de 5 de noviembre:","2024","04","04"
1983,"13","Balizamiento","Las Marcas especiales:","2024","04","04"
1984,"14","Balizamiento","Las Marcas de aguas navegables se distinguen por tener:","2024","04","04"
1985,"15","Balizamiento","Las Marcas de peligro aislado sirven para indicar:","2024","04","04"
1986,"16","Balizamiento","Si, en la región A, observamos una Marca lateral modificada con bandas horizontales rojas o verdes, indicará:","2024","04","04"
1987,"17","Balizamiento","Cuando la luz de una Marca cardinal tiene un ritmo de 3 centelleos muy rápidos o rápidos seguidos de un periodo de oscuridad, esta es una Marca cardinal:","2024","04","04"
1988,"18","Reglamento (RIPA)","De acuerdo con la Regla 21 del RIPA, “Definiciones”, la luz blanca colocada sobre el eje longitudinal del buque, que muestra su luz sin interrupción en todo un arco del horizonte de 225 grados, fijada de forma que sea visible desde la proa hasta 22,5 grados a popa del través de cada costado del buque, se corresponde con la:","2024","04","04"
1989,"19","Reglamento (RIPA)","De conformidad con la Regla 23 del RIPA, “Buques de propulsión mecánica en navegación”, indicar todas las luces que son estrictamente obligatorias exhibir durante la navegación en una embarcación de 15 metros de eslora de propulsión mecánica:","2024","04","04"
1990,"20","Reglamento (RIPA)","Conforme a la Regla 6 del RIPA, “Velocidad de seguridad”, a la hora de determinar la velocidad de seguridad en un buque con un radar funcionando correctamente, se deberá tener en cuenta que:","2024","04","04"
1991,"21","Reglamento (RIPA)","Según la Regla 35.b del RIPA, “Señales acústicas en visibilidad reducida”, dentro de una zona de visibilidad reducida, ¿qué señales emitirá, a intervalos que no excedan de dos minutos, un buque de propulsión mecánica en navegación, pero parado y sin arrancada?","2024","04","04"
1992,"22","Reglamento (RIPA)","De acuerdo con la Regla 18 del RIPA, “Obligaciones entre categorías de buques”, indique cuál de las siguientes afirmaciones es INCORRECTA.","2024","04","04"
1993,"23","Reglamento (RIPA)","De acuerdo con la Regla 20 del RIPA, “Ámbito de aplicación de la parte C relativa a Luces y Marcas”, indique cuál de las siguientes afirmaciones es INCORRECTA.","2024","04","04"
1994,"24","Reglamento (RIPA)","Según la Regla 33.a del RIPA, “Equipo para señales acústicas”, ¿qué deberá llevar un buque de 24 metros de eslora?","2024","04","04"
1995,"25","Reglamento (RIPA)","Navegando con una motora cerca de la Isla de Tabarca, se nos aproxima por popa un buque de vela con riesgo de abordaje. Conforme a la Regla 13 del RIPA, “Buque que alcanza”, ¿cuál será la manera correcta de maniobrar?","2024","04","04"
1996,"26","Reglamento (RIPA)","De conformidad con la Regla 25 del RIPA, “Buques en vela en navegación y embarcaciones de remo”, ¿en qué embarcaciones es posible sustituir las luces de costado y la luz de alcance por una linterna de luz blanca preparada para su uso inmediato?","2024","04","04"
1997,"27","Reglamento (RIPA)","Navegando de noche cerca de Cabo Estai, distinguimos cada vez más cerca de nuestra proa una luz de color blanca y las dos de costado de otro buque de propulsión mecánica, ¿cuál es la forma correcta de maniobrar?","2024","04","04"
1998,"28","Maniobra y navegación","¿Qué efecto conseguiremos al amollar un cabo?","2024","04","04"
1999,"29","Maniobra y navegación","Para amarrarnos a una boya, siempre que sea posible, nos aproximaremos:","2024","04","04"
2000,"30","Emergencias en la mar","En el caso de que detecte una vía de agua en su embarcación, ¿qué es lo que NO se debe hacer?","2024","04","04"
2001,"31","Emergencias en la mar","En relación con la prevención de los abordajes, ¿cuál de las siguientes recomendaciones NO es adecuada?","2024","04","04"
2002,"32","Emergencias en la mar","La clasificación UNE de los incendios se basa en:","2024","04","04"
2003,"33","Meteorología","¿Cuál de las siguientes NO es una forma de obtener la previsión meteorológica?","2024","04","04"
2004,"34","Meteorología","Se denomina rolar a:","2024","04","04"
2005,"35","Meteorología","El terral es un viento o brisa:","2024","04","04"
2006,"36","Meteorología","En meteorología, ¿qué se entiende por isobara?","2024","04","04"
2007,"37","Teoría de la navegación","El desvío de una embarcación, respecto al rumbo inicial, debido a la acción del viento sobre su obra muerta se denomina:","2024","04","04"
2008,"38","Teoría de la navegación","Si hablamos de cartas náuticas, ¿cuál es la definición correcta de carta de navegación costera?","2024","04","04"
2009,"39","Teoría de la navegación","Convertir el rumbo cuadrantal S70W a circular.","2024","04","04"
2010,"40","Teoría de la navegación","En relación con la aguja náutica, ¿cuál de las siguientes afirmaciones es INCORRECTA?","2024","04","04"
2011,"41","Teoría de la navegación","Si hablamos sobre la marcación, ¿cuál de las siguientes afirmaciones es CORRECTA?","2024","04","04"
2012,"42","Carta de navegación","Siendo Hrb= 11:00, navegando con rumbo de aguja= 288° y un desvío= 3° (-) se toma marcación al Faro de Punta Paloma= 052° estribor y demora de aguja al Faro de Isla Tarifa = 072°. Una vez situados, se pide calcular el rumbo de aguja para pasar a 3 millas al sur verdadero del Faro de Punta de Gracia, siendo el desvío para el nuevo rumbo 4° (+). La declinación magnética para toda la zona de navegación es de 2°(W).","2024","04","04"
2013,"43","Carta de navegación","A las 14:00 Hrb, navegando al rumbo verdadero 015°, tomamos una demora de aguja al Faro de Ras El Aswad (Cabo Negro) de 200°. La declinación magnética es (-3°) y el desvío es (+1°). Hallar nuestra situación más aproximada de entre las siguientes, si nos encontramos simultáneamente a la hora que tomamos la demora al Faro de Ras El Aswad (Cabo Negro) sobre la línea isobática de 200 metros.","2024","04","04"
